"Site","Channel","Date (UTC)","Value"
"SS16/1","T648 C1:TEMP","1496787206097","35.0"
"SS16/1","T648 C1:TEMP","1496796166507","37.0"
"SS16/1","T648 C1:TEMP","1496796179117","35.0"
"SS16/1","T648 C1:TEMP","1496796232197","37.0"
"SS16/1","T648 C1:TEMP","1496796305097","35.0"
"SS16/1","T648 C1:TEMP","1496796322207","37.0"
"SS16/1","T648 C1:TEMP","1496796831607","35.0"
"SS16/1","T648 C1:TEMP","1496797449007","37.0"
"SS16/1","T648 C1:TEMP","1496803402507","35.0"
"SS16/1","T648 C1:TEMP","1496806616407","33.0"
"SS16/1","T648 C1:TEMP","1496808939297","35.0"
"SS16/1","T648 C1:TEMP","1496809084197","33.0"
"SS16/1","T648 C1:TEMP","1496809109397","35.0"
"SS16/1","T648 C1:TEMP","1496811486307","33.0"
"SS16/1","T648 C1:TEMP","1496811489907","35.0"
"SS16/1","T648 C1:TEMP","1496811539417","33.0"
"SS16/1","T648 C1:TEMP","1496814042297","35.0"
"SS16/1","T648 C1:TEMP","1496820243317","33.0"
"SS16/1","T648 C1:TEMP","1496820938097","35.0"
"SS16/1","T648 C1:TEMP","1496820947107","33.0"
"SS16/1","T648 C1:TEMP","1496821094707","35.0"
"SS16/1","T648 C1:TEMP","1496822511317","37.0"
"SS16/1","T648 C1:TEMP","1496823753297","35.0"
"SS16/1","T648 C1:TEMP","1496826762907","37.0"
"SS16/1","T648 C1:TEMP","1496826888897","35.0"
"SS16/1","T648 C1:TEMP","1496827015807","37.0"
"SS16/1","T648 C1:TEMP","1496830573497","39.0"
"SS16/1","T648 C1:TEMP","1496831072097","37.0"
"SS16/1","T648 C1:TEMP","1496831077507","39.0"
"SS16/1","T648 C1:TEMP","1496831088297","37.0"
"SS16/1","T648 C1:TEMP","1496831118907","39.0"
"SS16/1","T648 C1:TEMP","1496831765107","37.0"
"SS16/1","T648 C1:TEMP","1496832819007","39.0"
"SS16/1","T648 C1:TEMP","1496837239797","37.0"
"SS16/1","T648 C1:TEMP","1496838203707","39.0"
"SS16/1","T648 C1:TEMP","1496839075807","37.0"
"SS16/1","T648 C1:TEMP","1496839196407","39.0"
"SS16/1","T648 C1:TEMP","1496843444407","41.0"
"SS16/1","T648 C1:TEMP","1496848001107","43.0"
"SS16/1","T648 C1:TEMP","1496848391707","41.0"
"SS16/1","T648 C1:TEMP","1496848535697","43.0"
"SS16/1","T648 C1:TEMP","1496850311397","41.0"
"SS16/1","T648 C1:TEMP","1496850416707","43.0"
"SS16/1","T648 C1:TEMP","1496857602297","45.0"
"SS16/1","T648 C1:TEMP","1496867370007","43.0"
"SS16/1","T648 C1:TEMP","1496871231897","41.0"
"SS16/1","T648 C1:TEMP","1496884677007","43.0"
"SS16/1","T648 C1:TEMP","1496894042407","45.0"
"SS16/1","T648 C1:TEMP","1496897797217","43.0"
"SS16/1","T648 C1:TEMP","1496926043707","45.0"
"SS16/1","T648 C1:TEMP","1496932569607","47.0"
"SS16/1","T648 C1:TEMP","1496946008407","49.0"
"SS16/1","T648 C1:TEMP","1496949008097","47.0"
"SS16/1","T648 C1:TEMP","1496954861697","45.0"
"SS16/1","T648 C1:TEMP","1496959372497","43.0"
"SS16/1","T648 C1:TEMP","1496959510197","45.0"
"SS16/1","T648 C1:TEMP","1496959538107","43.0"
"SS16/1","T648 C1:TEMP","1496961994197","45.0"
"SS16/1","T648 C1:TEMP","1496962017607","43.0"
"SS16/1","T648 C1:TEMP","1496985650707","41.0"
"SS16/1","T648 C1:TEMP","1496985676807","43.0"
"SS16/1","T648 C1:TEMP","1496988728697","41.0"
"SS16/1","T648 C1:TEMP","1496988734097","43.0"
"SS16/1","T648 C1:TEMP","1496996690107","45.0"
"SS16/1","T648 C1:TEMP","1497000169507","47.0"
"SS16/1","T648 C1:TEMP","1497003397797","49.0"
"SS16/1","T648 C1:TEMP","1497004524597","47.0"
"SS16/1","T648 C1:TEMP","1497005367897","49.0"
"SS16/1","T648 C1:TEMP","1497005938507","47.0"
"SS16/1","T648 C1:TEMP","1497006676507","45.0"
"SS16/1","T648 C1:TEMP","1497013408497","47.0"
"SS16/1","T648 C1:TEMP","1497020576107","49.0"
"SS16/1","T648 C1:TEMP","1497021971097","47.0"
"SS16/1","T648 C1:TEMP","1497026777997","49.0"
"SS16/1","T648 C1:TEMP","1497030005407","47.0"
"SS16/1","T648 C1:TEMP","1497037538407","49.0"
"SS16/1","T648 C1:TEMP","1497040781107","47.0"
"SS16/1","T648 C1:TEMP","1497044560197","45.0"
"SS16/1","T648 C1:TEMP","1497054220807","43.0"
"SS16/1","T648 C1:TEMP","1497054282007","45.0"
"SS16/1","T648 C1:TEMP","1497055032607","43.0"
"SS16/1","T648 C1:TEMP","1497055074907","45.0"
"SS16/1","T648 C1:TEMP","1497056375407","43.0"
"SS16/1","T648 C1:TEMP","1497056422197","45.0"
"SS16/1","T648 C1:TEMP","1497056449207","43.0"
"SS16/1","T648 C1:TEMP","1497063877807","45.0"
"SS16/1","T648 C1:TEMP","1497063937197","43.0"
"SS16/1","T648 C1:TEMP","1497063941697","45.0"
"SS16/1","T648 C1:TEMP","1497063994807","43.0"
"SS16/1","T648 C1:TEMP","1497064201817","45.0"
"SS16/1","T648 C1:TEMP","1497068067307","43.0"
"SS16/1","T648 C1:TEMP","1497068159107","45.0"
"SS16/1","T648 C1:TEMP","1497068205907","43.0"
"SS16/1","T648 C1:TEMP","1497079116607","41.0"
"SS16/1","T648 C1:TEMP","1497081550207","43.0"
"SS16/1","T648 C1:TEMP","1497092834407","45.0"
"SS16/1","T648 C1:TEMP","1497100995607","47.0"
"SS16/1","T648 C1:TEMP","1497101018997","45.0"
"SS16/1","T648 C1:TEMP","1497101170207","47.0"
"SS16/1","T648 C1:TEMP","1497101215207","45.0"
"SS16/1","T648 C1:TEMP","1497102045897","47.0"
"SS16/1","T648 C1:TEMP","1497102250207","45.0"
"SS16/1","T648 C1:TEMP","1497102493207","47.0"
"SS16/1","T648 C1:TEMP","1497115125597","45.0"
"SS16/1","T648 C1:TEMP","1497117174897","47.0"
"SS16/1","T648 C1:TEMP","1497117219897","45.0"
"SS16/1","T648 C1:TEMP","1497121009797","47.0"
"SS16/1","T648 C1:TEMP","1497121016997","45.0"
"SS16/1","T648 C1:TEMP","1497124397407","47.0"
"SS16/1","T648 C1:TEMP","1497127559107","45.0"
"SS16/1","T648 C1:TEMP","1497129862197","47.0"
"SS16/1","T648 C1:TEMP","1497132393897","45.0"
"SS16/1","T648 C1:TEMP","1497137216107","43.0"
"SS16/1","T648 C1:TEMP","1497149749507","41.0"
"SS16/1","T648 C1:TEMP","1497154891207","43.0"
"SS16/1","T648 C1:TEMP","1497169703407","45.0"
"SS16/1","T648 C1:TEMP","1497172916397","47.0"
"SS16/1","T648 C1:TEMP","1497174163797","45.0"
"SS16/1","T648 C1:TEMP","1497174358207","47.0"
"SS16/1","T648 C1:TEMP","1497174463497","45.0"
"SS16/1","T648 C1:TEMP","1497174722707","47.0"
"SS16/1","T648 C1:TEMP","1497178427997","49.0"
"SS16/1","T648 C1:TEMP","1497179681697","47.0"
"SS16/1","T648 C1:TEMP","1497183992707","49.0"
"SS16/1","T648 C1:TEMP","1497185447107","47.0"
"SS16/1","T648 C1:TEMP","1497191927997","45.0"
"SS16/1","T648 C1:TEMP","1497193568697","47.0"
"SS16/1","T648 C1:TEMP","1497196408207","49.0"
"SS16/1","T648 C1:TEMP","1497198410707","47.0"
"SS16/1","T648 C1:TEMP","1497203007007","45.0"
"SS16/1","T648 C1:TEMP","1497203088907","47.0"
"SS16/1","T648 C1:TEMP","1497203154597","45.0"
"SS16/1","T648 C1:TEMP","1497209369997","43.0"
"SS16/1","T648 C1:TEMP","1497210431117","45.0"
"SS16/1","T648 C1:TEMP","1497213428107","43.0"
"SS16/1","T648 C1:TEMP","1497231991507","41.0"
"SS16/1","T648 C1:TEMP","1497233598007","43.0"
"SS16/1","T648 C1:TEMP","1497236849697","41.0"
"SS16/1","T648 C1:TEMP","1497249462297","39.0"
"SS16/1","T648 C1:TEMP","1497250909497","41.0"
"SS16/1","T648 C1:TEMP","1497252456607","39.0"
"SS16/1","T648 C1:TEMP","1497253194607","41.0"
"SS16/1","T648 C1:TEMP","1497253968597","39.0"
"SS16/1","T648 C1:TEMP","1497256450797","37.0"
"SS16/1","T648 C1:TEMP","1497256542597","39.0"
"SS16/1","T648 C1:TEMP","1497256646107","37.0"
"SS16/1","T648 C1:TEMP","1497256722617","39.0"
"SS16/1","T648 C1:TEMP","1497257012397","37.0"
"SS16/1","T648 C1:TEMP","1497257038497","39.0"
"SS16/1","T648 C1:TEMP","1497258747597","41.0"
"SS16/1","T648 C1:TEMP","1497259294797","39.0"
"SS16/1","T648 C1:TEMP","1497263689507","41.0"
"SS16/1","T648 C1:TEMP","1497264190807","39.0"
"SS16/1","T648 C1:TEMP","1497268507207","41.0"
"SS16/1","T648 C1:TEMP","1497270471017","39.0"
"SS16/1","T648 C1:TEMP","1497274369797","41.0"
"SS16/1","T648 C1:TEMP","1497281864997","43.0"
"SS16/1","T648 C1:TEMP","1497281873107","41.0"
"SS16/1","T648 C1:TEMP","1497281908207","43.0"
"SS16/1","T648 C1:TEMP","1497281934297","41.0"
"SS16/1","T648 C1:TEMP","1497282061207","43.0"
"SS16/1","T648 C1:TEMP","1497284880907","41.0"
"SS16/1","T648 C1:TEMP","1497285092387","43.0"
"SS16/1","T648 C1:TEMP","1497285192297","41.0"
"SS16/1","T648 C1:TEMP","1497286739407","43.0"
"SS16/1","T648 C1:TEMP","1497286759197","41.0"
"SS16/1","T648 C1:TEMP","1497286781697","43.0"
"SS16/1","T648 C1:TEMP","1497286878007","41.0"
"SS16/1","T648 C1:TEMP","1497287026507","43.0"
"SS16/1","T648 C1:TEMP","1497289566307","41.0"
"SS16/1","T648 C1:TEMP","1497290651707","43.0"
"SS16/1","T648 C1:TEMP","1497293053807","45.0"
"SS16/1","T648 C1:TEMP","1497294707997","43.0"
"SS16/1","T648 C1:TEMP","1497300244807","41.0"
"SS16/1","T648 C1:TEMP","1497300273607","43.0"
"SS16/1","T648 C1:TEMP","1497300463507","41.0"
"SS16/1","T648 C1:TEMP","1497300502207","43.0"
"SS16/1","T648 C1:TEMP","1497301066497","41.0"
"SS16/1","T648 C1:TEMP","1497301073697","43.0"
"SS16/1","T648 C1:TEMP","1497301251897","41.0"
"SS16/1","T648 C1:TEMP","1497301442707","43.0"
"SS16/1","T648 C1:TEMP","1497301484997","41.0"
"SS16/1","T648 C1:TEMP","1497301508407","43.0"
"SS16/1","T648 C1:TEMP","1497301604697","41.0"
"SS16/1","T648 C1:TEMP","1497301619107","43.0"
"SS16/1","T648 C1:TEMP","1497301629907","41.0"
"SS16/1","T648 C1:TEMP","1497301662307","43.0"
"SS16/1","T648 C1:TEMP","1497313372207","45.0"
"SS16/1","T648 C1:TEMP","1497323163297","43.0"
"SS16/1","T648 C1:TEMP","1497340657507","45.0"
"SS16/1","T648 C1:TEMP","1497343263907","47.0"
"SS16/1","T648 C1:TEMP","1497349344307","49.0"
"SS16/1","T648 C1:TEMP","1497359180407","51.0"
"SS16/1","T648 C1:TEMP","1497360686997","49.0"
"SS16/1","T648 C1:TEMP","1497360717597","51.0"
"SS16/1","T648 C1:TEMP","1497360837307","49.0"
"SS16/1","T648 C1:TEMP","1497366870907","51.0"
"SS16/1","T648 C1:TEMP","1497370515907","53.0"
"SS16/1","T648 C1:TEMP","1497373536327","51.0"
"SS16/1","T648 C1:TEMP","1497378150607","53.0"
"SS16/1","T648 C1:TEMP","1497380150397","51.0"
"SS16/1","T648 C1:TEMP","1497384419107","49.0"
"SS16/1","T648 C1:TEMP","1497392813407","47.0"
"SS16/1","T648 C1:TEMP","1497392904307","49.0"
"SS16/1","T648 C1:TEMP","1497393034807","47.0"
"SS16/1","T648 C1:TEMP","1497398004607","45.0"
"SS16/1","T648 C1:TEMP","1497403419907","43.0"
"SS16/1","T648 C1:TEMP","1497421695307","45.0"
"SS16/1","T648 C1:TEMP","1497425691307","47.0"
"SS16/1","T648 C1:TEMP","1497427651507","49.0"
"SS16/1","T648 C1:TEMP","1497429147307","51.0"
"SS16/1","T648 C1:TEMP","1497431517907","53.0"
"SS16/1","T648 C1:TEMP","1497435909897","55.0"
"SS16/1","T648 C1:TEMP","1497438400207","57.0"
"SS16/1","T648 C1:TEMP","1497440495407","55.0"
"SS16/1","T648 C1:TEMP","1497456085197","57.0"
"SS16/1","T648 C1:TEMP","1497456090597","55.0"
"SS16/1","T648 C1:TEMP","1497456177897","57.0"
"SS16/1","T648 C1:TEMP","1497456664797","55.0"
"SS16/1","T648 C1:TEMP","1497456680097","57.0"
"SS16/1","T648 C1:TEMP","1497456779107","55.0"
"SS16/1","T648 C1:TEMP","1497456791697","57.0"
"SS16/1","T648 C1:TEMP","1497456971707","55.0"
"SS16/1","T648 C1:TEMP","1497456974407","57.0"
"SS16/1","T648 C1:TEMP","1497457384797","55.0"
"SS16/1","T648 C1:TEMP","1497457393807","57.0"
"SS16/1","T648 C1:TEMP","1497462238507","59.0"
"SS16/1","T648 C1:TEMP","1497463540797","57.0"
"SS16/1","T648 C1:TEMP","1497463583997","59.0"
"SS16/1","T648 C1:TEMP","1497463595697","57.0"
"SS16/1","T648 C1:TEMP","1497468096607","55.0"
"SS16/1","T648 C1:TEMP","1497471689407","53.0"
"SS16/1","T648 C1:TEMP","1497475018507","51.0"
"SS16/1","T648 C1:TEMP","1497479883907","49.0"
"SS16/1","T648 C1:TEMP","1497487091097","47.0"
"SS16/1","T648 C1:TEMP","1497487435807","49.0"
"SS16/1","T648 C1:TEMP","1497487504197","47.0"
"SS16/1","T648 C1:TEMP","1497487888497","49.0"
"SS16/1","T648 C1:TEMP","1497487975797","47.0"
"SS16/1","T648 C1:TEMP","1497492979807","45.0"
"SS16/1","T648 C1:TEMP","1497499163707","43.0"
"SS16/1","T648 C1:TEMP","1497509189697","45.0"
"SS16/1","T648 C1:TEMP","1497514590607","47.0"
"SS16/1","T648 C1:TEMP","1497517780207","49.0"
"SS16/1","T648 C1:TEMP","1497520692607","47.0"
"SS16/1","T648 C1:TEMP","1497521642997","45.0"
"SS16/1","T648 C1:TEMP","1497525038687","47.0"
"SS16/1","T648 C1:TEMP","1497528011407","49.0"
"SS16/1","T648 C1:TEMP","1497528476697","47.0"
"SS16/1","T648 C1:TEMP","1497529426207","49.0"
"SS16/1","T648 C1:TEMP","1497531242407","47.0"
"SS16/1","T648 C1:TEMP","1497541325097","49.0"
"SS16/1","T648 C1:TEMP","1497545960997","47.0"
"SS16/1","T648 C1:TEMP","1497547556707","45.0"
"SS16/1","T648 C1:TEMP","1497548665497","47.0"
"SS16/1","T648 C1:TEMP","1497549551997","45.0"
"SS16/1","T648 C1:TEMP","1497549900317","47.0"
"SS16/1","T648 C1:TEMP","1497552135897","45.0"
"SS16/1","T648 C1:TEMP","1497553520997","43.0"
"SS16/1","T648 C1:TEMP","1497558323397","41.0"
"SS16/1","T648 C1:TEMP","1497558452107","43.0"
"SS16/1","T648 C1:TEMP","1497558803097","41.0"
"SS16/1","T648 C1:TEMP","1497560951417","39.0"
"SS16/1","T648 C1:TEMP","1497561575107","41.0"
"SS16/1","T648 C1:TEMP","1497561780307","39.0"
"SS16/1","T648 C1:TEMP","1497563904307","41.0"
"SS16/1","T648 C1:TEMP","1497566618697","43.0"
"SS16/1","T648 C1:TEMP","1497570119707","41.0"
"SS16/1","T648 C1:TEMP","1497576047107","39.0"
"SS16/1","T648 C1:TEMP","1497577271107","41.0"
"SS16/1","T648 C1:TEMP","1497582129297","39.0"
"SS16/1","T648 C1:TEMP","1497583265107","41.0"
"SS16/1","T648 C1:TEMP","1497584150707","39.0"
"SS16/1","T648 C1:TEMP","1497585692407","41.0"
"SS16/1","T648 C1:TEMP","1497586830007","39.0"
"SS16/1","T648 C1:TEMP","1497588452707","41.0"
"SS16/1","T648 C1:TEMP","1497590656797","39.0"
"SS16/1","T648 C1:TEMP","1497591471297","41.0"
"SS16/1","T648 C1:TEMP","1497604360197","43.0"
"SS16/1","T648 C1:TEMP","1497604894807","41.0"
"SS16/1","T648 C1:TEMP","1497606005397","43.0"
"SS16/1","T648 C1:TEMP","1497609104997","45.0"
"SS16/1","T648 C1:TEMP","1497622794907","47.0"
"SS16/1","T648 C1:TEMP","1497629742007","49.0"
"SS16/1","T648 C1:TEMP","1497636050997","47.0"
"SS16/1","T648 C1:TEMP","1497639055197","49.0"
"SS16/1","T648 C1:TEMP","1497646762817","47.0"
"SS16/1","T648 C1:TEMP","1497647394607","49.0"
"SS16/1","T648 C1:TEMP","1497648961507","47.0"
"SS16/1","T648 C1:TEMP","1497654195907","49.0"
"SS16/1","T648 C1:TEMP","1497666248707","47.0"
"SS16/1","T648 C1:TEMP","1497687754207","49.0"
"SS16/1","T648 C1:TEMP","1497690954607","51.0"
"SS16/1","T648 C1:TEMP","1497690974397","49.0"
"SS16/1","T648 C1:TEMP","1497691070707","51.0"
"SS16/1","T648 C1:TEMP","1497691092307","49.0"
"SS16/1","T648 C1:TEMP","1497691102207","51.0"
"SS16/1","T648 C1:TEMP","1497697562407","53.0"
"SS16/1","T648 C1:TEMP","1497701498107","55.0"
"SS16/1","T648 C1:TEMP","1497703792197","57.0"
"SS16/1","T648 C1:TEMP","1497703799407","55.0"
"SS16/1","T648 C1:TEMP","1497705845097","57.0"
"SS16/1","T648 C1:TEMP","1497709482897","59.0"
"SS16/1","T648 C1:TEMP","1497709546807","57.0"
"SS16/1","T648 C1:TEMP","1497709572017","59.0"
"SS16/1","T648 C1:TEMP","1497712057807","57.0"
"SS16/1","T648 C1:TEMP","1497712109097","59.0"
"SS16/1","T648 C1:TEMP","1497712276497","57.0"
"SS16/1","T648 C1:TEMP","1497712537507","59.0"
"SS16/1","T648 C1:TEMP","1497712605907","57.0"
"SS16/1","T648 C1:TEMP","1497712612197","59.0"
"SS16/1","T648 C1:TEMP","1497715439997","61.0"
"SS16/1","T648 C1:TEMP","1497726832197","59.0"
"SS16/1","T648 C1:TEMP","1497728303707","57.0"
"SS16/1","T648 C1:TEMP","1497728319907","59.0"
"SS16/1","T648 C1:TEMP","1497728460307","57.0"
"SS16/1","T648 C1:TEMP","1497730391707","55.0"
"SS16/1","T648 C1:TEMP","1497732056697","53.0"
"SS16/1","T648 C1:TEMP","1497734412907","51.0"
"SS16/1","T648 C1:TEMP","1497737024717","49.0"
"SS16/1","T648 C1:TEMP","1497740320507","47.0"
"SS16/1","T648 C1:TEMP","1497744813297","45.0"
"SS16/1","T648 C1:TEMP","1497745950907","43.0"
"SS16/1","T648 C1:TEMP","1497747881397","41.0"
"SS16/1","T648 C1:TEMP","1497752717997","43.0"
"SS16/1","T648 C1:TEMP","1497752725197","41.0"
"SS16/1","T648 C1:TEMP","1497752768407","43.0"
"SS16/1","T648 C1:TEMP","1497752785497","41.0"
"SS16/1","T648 C1:TEMP","1497752889897","43.0"
"SS16/1","T648 C1:TEMP","1497752924097","41.0"
"SS16/1","T648 C1:TEMP","1497753203107","43.0"
"SS16/1","T648 C1:TEMP","1497753233697","41.0"
"SS16/1","T648 C1:TEMP","1497753274197","43.0"
"SS16/1","T648 C1:TEMP","1497766939807","45.0"
"SS16/1","T648 C1:TEMP","1497770892597","47.0"
"SS16/1","T648 C1:TEMP","1497771923107","49.0"
"SS16/1","T648 C1:TEMP","1497772810507","51.0"
"SS16/1","T648 C1:TEMP","1497774048907","53.0"
"SS16/1","T648 C1:TEMP","1497774923697","55.0"
"SS16/1","T648 C1:TEMP","1497776180107","57.0"
"SS16/1","T648 C1:TEMP","1497777133207","59.0"
"SS16/1","T648 C1:TEMP","1497777140397","57.0"
"SS16/1","T648 C1:TEMP","1497777216007","59.0"
"SS16/1","T648 C1:TEMP","1497777248407","57.0"
"SS16/1","T648 C1:TEMP","1497777253807","59.0"
"SS16/1","T648 C1:TEMP","1497779188807","61.0"
"SS16/1","T648 C1:TEMP","1497784913697","63.0"
"SS16/1","T648 C1:TEMP","1497785266507","61.0"
"SS16/1","T648 C1:TEMP","1497785335807","63.0"
"SS16/1","T648 C1:TEMP","1497785398807","61.0"
"SS16/1","T648 C1:TEMP","1497785435697","63.0"
"SS16/1","T648 C1:TEMP","1497785478007","61.0"
"SS16/1","T648 C1:TEMP","1497788052007","63.0"
"SS16/1","T648 C1:TEMP","1497788897107","61.0"
"SS16/1","T648 C1:TEMP","1497788899807","63.0"
"SS16/1","T648 C1:TEMP","1497789523507","61.0"
"SS16/1","T648 C1:TEMP","1497789539707","63.0"
"SS16/1","T648 C1:TEMP","1497790046407","61.0"
"SS16/1","T648 C1:TEMP","1497790064407","63.0"
"SS16/1","T648 C1:TEMP","1497790106707","61.0"
"SS16/1","T648 C1:TEMP","1497791541297","63.0"
"SS16/1","T648 C1:TEMP","1497791544907","61.0"
"SS16/1","T648 C1:TEMP","1497791797807","63.0"
"SS16/1","T648 C1:TEMP","1497797106007","61.0"
"SS16/1","T648 C1:TEMP","1497797111407","63.0"
"SS16/1","T648 C1:TEMP","1497797489397","61.0"
"SS16/1","T648 C1:TEMP","1497797527207","63.0"
"SS16/1","T648 C1:TEMP","1497797745007","61.0"
"SS16/1","T648 C1:TEMP","1497801436797","63.0"
"SS16/1","T648 C1:TEMP","1497811490697","61.0"
"SS16/1","T648 C1:TEMP","1497811498807","63.0"
"SS16/1","T648 C1:TEMP","1497811578907","61.0"
"SS16/1","T648 C1:TEMP","1497813469807","59.0"
"SS16/1","T648 C1:TEMP","1497814561497","57.0"
"SS16/1","T648 C1:TEMP","1497816674697","55.0"
"SS16/1","T648 C1:TEMP","1497819135307","53.0"
"SS16/1","T648 C1:TEMP","1497821869497","51.0"
"SS16/1","T648 C1:TEMP","1497825588307","49.0"
"SS16/1","T648 C1:TEMP","1497830009997","47.0"
"SS16/1","T648 C1:TEMP","1497838967707","45.0"
"SS16/1","T648 C1:TEMP","1497839130597","47.0"
"SS16/1","T648 C1:TEMP","1497839468107","45.0"
"SS16/1","T648 C1:TEMP","1497840074707","47.0"
"SS16/1","T648 C1:TEMP","1497840160207","45.0"
"SS16/1","T648 C1:TEMP","1497853174207","47.0"
"SS16/1","T648 C1:TEMP","1497856489807","49.0"
"SS16/1","T648 C1:TEMP","1497857915407","51.0"
"SS16/1","T648 C1:TEMP","1497857932507","49.0"
"SS16/1","T648 C1:TEMP","1497857982907","51.0"
"SS16/1","T648 C1:TEMP","1497859010707","53.0"
"SS16/1","T648 C1:TEMP","1497859825207","55.0"
"SS16/1","T648 C1:TEMP","1497861265207","57.0"
"SS16/1","T648 C1:TEMP","1497862527917","59.0"
"SS16/1","T648 C1:TEMP","1497863893197","61.0"
"SS16/1","T648 C1:TEMP","1497866507697","63.0"
"SS16/1","T648 C1:TEMP","1497866528397","61.0"
"SS16/1","T648 C1:TEMP","1497866598597","63.0"
"SS16/1","T648 C1:TEMP","1497866640907","61.0"
"SS16/1","T648 C1:TEMP","1497866645407","63.0"
"SS16/1","T648 C1:TEMP","1497866698497","61.0"
"SS16/1","T648 C1:TEMP","1497866871307","63.0"
"SS16/1","T648 C1:TEMP","1497866938807","61.0"
"SS16/1","T648 C1:TEMP","1497866965807","63.0"
"SS16/1","T648 C1:TEMP","1497866979307","61.0"
"SS16/1","T648 C1:TEMP","1497866984707","63.0"
"SS16/1","T648 C1:TEMP","1497866996407","61.0"
"SS16/1","T648 C1:TEMP","1497867015307","63.0"
"SS16/1","T648 C1:TEMP","1497867019807","61.0"
"SS16/1","T648 C1:TEMP","1497867053097","63.0"
"SS16/1","T648 C1:TEMP","1497875448307","61.0"
"SS16/1","T648 C1:TEMP","1497891512407","59.0"
"SS16/1","T648 C1:TEMP","1497898302007","57.0"
"SS16/1","T648 C1:TEMP","1497898427097","59.0"
"SS16/1","T648 C1:TEMP","1497898454107","57.0"
"SS16/1","T648 C1:TEMP","1497904027807","55.0"
"SS16/1","T648 C1:TEMP","1497905862897","53.0"
"SS16/1","T648 C1:TEMP","1497909175807","51.0"
"SS16/1","T648 C1:TEMP","1497918976817","49.0"
"SS16/1","T648 C1:TEMP","1497918980407","51.0"
"SS16/1","T648 C1:TEMP","1497919400707","49.0"
"SS16/1","T648 C1:TEMP","1497919555507","51.0"
"SS16/1","T648 C1:TEMP","1497921570607","49.0"
"SS16/1","T648 C1:TEMP","1497921585897","51.0"
"SS16/1","T648 C1:TEMP","1497922610997","49.0"
"SS16/1","T648 C1:TEMP","1497922616397","51.0"
"SS16/1","T648 C1:TEMP","1497923298597","49.0"
"SS16/1","T648 C1:TEMP","1497927390007","47.0"
"SS16/1","T648 C1:TEMP","1497932076307","45.0"
"SS16/1","T648 C1:TEMP","1497940856717","47.0"
"SS16/1","T648 C1:TEMP","1497943112097","49.0"
"SS16/1","T648 C1:TEMP","1497945156007","51.0"
"SS16/1","T648 C1:TEMP","1497946797597","53.0"
"SS16/1","T648 C1:TEMP","1497948368107","55.0"
"SS16/1","T648 C1:TEMP","1497976776607","53.0"
"SS16/1","T648 C1:TEMP","1497983658897","51.0"
"SS16/1","T648 C1:TEMP","1497986601897","49.0"
"SS16/1","T648 C1:TEMP","1497986613597","51.0"
"SS16/1","T648 C1:TEMP","1497987006007","49.0"
"SS16/1","T648 C1:TEMP","1497987036607","51.0"
"SS16/1","T648 C1:TEMP","1497987978907","49.0"
"SS16/1","T648 C1:TEMP","1497987980697","51.0"
"SS16/1","T648 C1:TEMP","1497988641297","49.0"
"SS16/1","T648 C1:TEMP","1497988686297","51.0"
"SS16/1","T648 C1:TEMP","1497988701607","49.0"
"SS16/1","T648 C1:TEMP","1497992900997","47.0"
"SS16/1","T648 C1:TEMP","1497999809407","45.0"
"SS16/1","T648 C1:TEMP","1498008054307","43.0"
"SS16/1","T648 C1:TEMP","1498020366307","45.0"
"SS16/1","T648 C1:TEMP","1498025601607","47.0"
"SS16/1","T648 C1:TEMP","1498029801917","49.0"
"SS16/1","T648 C1:TEMP","1498031686497","51.0"
"SS16/1","T648 C1:TEMP","1498031862907","49.0"
"SS16/1","T648 C1:TEMP","1498031865607","51.0"
"SS16/1","T648 C1:TEMP","1498033482907","53.0"
"SS16/1","T648 C1:TEMP","1498034662807","55.0"
"SS16/1","T648 C1:TEMP","1498036069497","57.0"
"SS16/1","T648 C1:TEMP","1498038165607","59.0"
"SS16/1","T648 C1:TEMP","1498038314107","57.0"
"SS16/1","T648 C1:TEMP","1498038323997","59.0"
"SS16/1","T648 C1:TEMP","1498038411307","57.0"
"SS16/1","T648 C1:TEMP","1498038452697","59.0"
"SS16/1","T648 C1:TEMP","1498038522007","57.0"
"SS16/1","T648 C1:TEMP","1498038526507","59.0"
"SS16/1","T648 C1:TEMP","1498045766097","57.0"
"SS16/1","T648 C1:TEMP","1498045784117","59.0"
"SS16/1","T648 C1:TEMP","1498046003697","57.0"
"SS16/1","T648 C1:TEMP","1498047105307","55.0"
"SS16/1","T648 C1:TEMP","1498050586497","57.0"
"SS16/1","T648 C1:TEMP","1498052923797","59.0"
"SS16/1","T648 C1:TEMP","1498052952607","57.0"
"SS16/1","T648 C1:TEMP","1498053078597","59.0"
"SS16/1","T648 C1:TEMP","1498061193897","57.0"
"SS16/1","T648 C1:TEMP","1498061198407","59.0"
"SS16/1","T648 C1:TEMP","1498061532297","57.0"
"SS16/1","T648 C1:TEMP","1498066161907","59.0"
"SS16/1","T648 C1:TEMP","1498069848317","57.0"
